PLAYER_ID,GAME_ID,GAME_DATE,PLAYER_NAME,TEAM_ABBREVIATION,MATCHUP,WL,MIN,PTS,AST,REB,STL,BLK,OREB,DREB,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA
1642866,22500591,2026-01-16,Joan Beringer,MIN,MIN @ HOU,L,7,0,0,1,0,0,0,1,0.0,0,0,,0,0
1630264,22500592,2026-01-16,Anthony Gill,WAS,WAS @ SAC,L,1,0,0,0,0,0,0,0,0.0,0,1,0.0,0,0
1642364,22500592,2026-01-16,Jamir Watkins,WAS,WAS @ SAC,L,26,6,0,2,2,0,0,2,0.4,0,2,0.0,2,4
201144,22500591,2026-01-16,Mike Conley,MIN,MIN @ HOU,L,26,6,1,1,1,0,1,0,0.25,1,5,0.2,1,2
1642860,22500592,2026-01-16,Will Riley,WAS,WAS @ SAC,L,22,6,2,1,0,0,0,1,0.25,2,7,0.286,0,0
201142,22500591,2026-01-16,Kevin Durant,HOU,HOU vs. MIN,W,40,39,7,4,2,1,1,3,0.611,6,8,0.75,11,14
1642358,22500592,2026-01-16,AJ Johnson,WAS,WAS @ SAC,L,11,4,0,3,1,0,1,2,0.333,0,2,0.0,0,0
1641740,22500591,2026-01-16,Jaylen Clark,MIN,MIN @ HOU,L,11,0,0,2,0,0,1,1,,0,0,,0,0
1630173,22500592,2026-01-16,Precious Achiuwa,SAC,SAC vs. WAS,W,28,16,1,6,0,2,4,2,0.875,1,2,0.5,1,2
1628963,22500592,2026-01-16,Marvin Bagley III,WAS,WAS @ SAC,L,19,8,0,4,1,0,1,3,0.2,0,1,0.0,6,8
1630551,22500592,2026-01-16,Justin Champagnie,WAS,WAS @ SAC,L,27,15,2,7,0,0,2,5,0.636,1,3,0.333,0,0
1642259,22500592,2026-01-16,Alex Sarr,WAS,WAS @ SAC,L,28,19,3,4,0,1,1,3,0.667,0,0,,3,4
1629675,22500591,2026-01-16,Naz Reid,MIN,MIN @ HOU,L,32,25,4,9,1,1,0,9,0.727,5,7,0.714,4,5
1628978,22500591,2026-01-16,Donte DiVincenzo,MIN,MIN @ HOU,L,40,8,4,8,1,1,2,6,0.3,2,7,0.286,0,0
1631103,22500592,2026-01-16,Malaki Branham,WAS,WAS @ SAC,L,13,13,0,1,1,0,0,1,0.667,1,2,0.5,0,0
1642363,22500592,2026-01-16,Nique Clifford,SAC,SAC vs. WAS,W,19,9,3,7,0,0,2,5,0.5,2,4,0.5,1,2
1642263,22500591,2026-01-16,Reed Sheppard,HOU,HOU vs. MIN,W,19,14,2,0,2,0,0,0,0.556,4,6,0.667,0,0
1641708,22500591,2026-01-16,Amen Thompson,HOU,HOU vs. MIN,W,36,14,4,7,1,0,1,6,0.417,1,3,0.333,3,4
201566,22500592,2026-01-16,Russell Westbrook,SAC,SAC vs. WAS,W,31,26,6,2,1,0,1,1,0.643,6,9,0.667,2,2
203497,22500591,2026-01-16,Rudy Gobert,MIN,MIN @ HOU,L,32,10,1,13,2,2,5,8,0.571,0,0,,2,10
1628370,22500592,2026-01-16,Malik Monk,SAC,SAC vs. WAS,W,16,4,3,2,0,0,0,2,0.167,0,4,0.0,2,2
1630578,22500591,2026-01-16,Alperen Sengun,HOU,HOU vs. MIN,W,32,25,3,14,1,1,4,10,0.5,0,1,0.0,3,9
1631095,22500591,2026-01-16,Jabari Smith Jr.,HOU,HOU vs. MIN,W,38,9,2,5,0,3,2,3,0.25,1,4,0.25,2,5
203944,22500591,2026-01-16,Julius Randle,MIN,MIN @ HOU,L,40,39,2,4,0,1,0,4,0.56,2,5,0.4,9,11
203897,22500592,2026-01-16,Zach LaVine,SAC,SAC vs. WAS,W,32,16,3,2,1,2,0,2,0.5,3,6,0.5,1,2
203471,22500592,2026-01-16,Dennis Schröder,SAC,SAC vs. WAS,W,20,15,5,1,0,0,0,1,0.667,2,3,0.667,5,8
1642875,22500592,2026-01-16,Maxime Raynaud,SAC,SAC vs. WAS,W,22,4,5,8,1,0,2,6,0.4,0,0,,0,2
201942,22500592,2026-01-16,DeMar DeRozan,SAC,SAC vs. WAS,W,33,17,4,2,1,0,0,2,0.462,1,2,0.5,4,5
1642928,22500592,2026-01-16,Dylan Cardwell,SAC,SAC vs. WAS,W,19,8,1,9,0,0,3,6,0.8,0,0,,0,0
1642848,22500592,2026-01-16,Tre Johnson,WAS,WAS @ SAC,L,30,18,4,2,1,1,0,2,0.412,4,8,0.5,0,0
1627734,22500592,2026-01-16,Domantas Sabonis,SAC,SAC vs. WAS,W,21,13,5,6,1,1,0,6,0.833,0,1,0.0,3,5
1642273,22500592,2026-01-16,Kyshawn George,WAS,WAS @ SAC,L,24,15,3,8,1,0,2,6,0.5,0,4,0.0,3,3
1642267,22500592,2026-01-16,Bub Carrington,WAS,WAS @ SAC,L,39,11,9,2,2,0,0,2,0.75,3,4,0.75,2,2
202691,22500593,2026-01-17,Klay Thompson,DAL,DAL vs. UTA,W,20,23,3,0,0,2,0,0,0.583,6,11,0.545,3,3
1642948,22500593,2026-01-17,Ryan Nembhard,DAL,DAL vs. UTA,W,20,7,4,1,0,0,0,1,0.4,2,2,1.0,1,2
1641729,22500593,2026-01-17,Brice Sensabaugh,UTA,UTA @ DAL,L,30,25,2,6,0,0,2,4,0.5,1,7,0.143,4,6
1642846,22500593,2026-01-17,Ace Bailey,UTA,UTA @ DAL,L,37,18,1,8,0,0,2,6,0.5,2,6,0.333,0,0
1630314,22500593,2026-01-17,Brandon Williams,DAL,DAL vs. UTA,W,28,22,5,4,2,0,3,1,0.615,2,4,0.5,4,4
1630702,22500593,2026-01-17,Jaden Hardy,DAL,DAL vs. UTA,W,17,12,3,1,0,0,1,0,0.385,2,6,0.333,0,2
1641707,22500593,2026-01-17,Taylor Hendricks,UTA,UTA @ DAL,L,12,2,0,4,0,0,1,3,1.0,0,0,,0,0
1642383,22500593,2026-01-17,Walter Clayton Jr.,UTA,UTA @ DAL,L,27,5,8,3,0,0,0,3,0.25,0,3,0.0,3,4
1642262,22500593,2026-01-17,Cody Williams,UTA,UTA @ DAL,L,28,11,2,4,1,0,1,3,0.625,1,2,0.5,0,0
1642939,22500593,2026-01-17,Miles Kelly,DAL,DAL vs. UTA,W,11,8,1,3,0,0,2,1,0.375,2,6,0.333,0,0
1630619,22500593,2026-01-17,Moussa Cisse,DAL,DAL vs. UTA,W,21,9,0,10,0,0,3,7,0.667,0,0,,1,4
1630526,22500593,2026-01-17,Jeremiah Robinson-Earl,DAL,DAL vs. UTA,W,20,6,2,4,0,0,1,3,0.5,0,2,0.0,2,2
1642271,22500593,2026-01-17,Kyle Filipowski,UTA,UTA @ DAL,L,29,13,5,12,1,1,3,9,0.545,1,4,0.25,0,0
203939,22500593,2026-01-17,Dwight Powell,DAL,DAL vs. UTA,W,27,10,3,8,3,0,3,5,1.0,0,0,,4,8
203937,22500593,2026-01-17,Kyle Anderson,UTA,UTA @ DAL,L,19,8,2,2,0,1,1,1,0.667,0,0,,0,2
1628997,22500593,2026-01-17,Caleb Martin,DAL,DAL vs. UTA,W,21,3,5,6,0,0,0,6,0.25,0,2,0.0,1,2
1630230,22500593,2026-01-17,Naji Marshall,DAL,DAL vs. UTA,W,29,16,6,5,1,0,0,5,0.7,1,2,0.5,1,3
202699,22500595,2026-01-17,Tobias Harris,DET,DET vs. IND,W,18,7,4,5,1,0,0,5,0.6,1,1,1.0,0,0
1628396,22500595,2026-01-17,Tony Bradley,IND,IND @ DET,L,18,12,1,3,1,0,0,3,0.833,1,1,1.0,1,1
1641842,22500595,2026-01-17,Ronald Holland II,DET,DET vs. IND,W,24,7,3,6,2,1,2,4,0.429,0,1,0.0,1,1
1631204,22500595,2026-01-17,Marcus Sasser,DET,DET vs. IND,W,12,9,0,1,1,0,0,1,0.429,2,6,0.333,1,2
1630557,22500594,2026-01-17,Corey Kispert,ATL,ATL vs. BOS,L,23,16,1,7,1,0,3,4,0.455,2,5,0.4,4,4
1630249,22500594,2026-01-17,Vít Krejčí,ATL,ATL vs. BOS,L,19,3,0,1,1,0,0,1,0.167,1,4,0.25,0,0
1630695,22500595,2026-01-17,Micah Potter,IND,IND @ DET,L,33,2,5,9,1,0,0,9,0.0,0,2,0.0,2,2
1629014,22500594,2026-01-17,Anfernee Simons,BOS,BOS @ ATL,W,24,14,1,2,0,1,1,1,0.5,4,8,0.5,0,0
203468,22500594,2026-01-17,CJ McCollum,ATL,ATL vs. BOS,L,27,11,4,7,0,2,2,5,0.286,0,5,0.0,3,3
1641775,22500594,2026-01-17,Jordan Walsh,BOS,BOS @ ATL,W,11,0,1,2,0,0,0,2,0.0,0,1,0.0,0,0
1630595,22500595,2026-01-17,Cade Cunningham,DET,DET vs. IND,W,21,16,5,3,0,0,0,3,0.429,2,3,0.667,2,2
1631199,22500594,2026-01-17,Ron Harper Jr.,BOS,BOS @ ATL,W,6,3,0,3,0,0,2,1,0.5,1,1,1.0,0,0
1630194,22500595,2026-01-17,Paul Reed,DET,DET vs. IND,W,10,3,0,5,1,0,1,4,1.0,0,0,,1,2
1642854,22500594,2026-01-17,Asa Newell,ATL,ATL vs. BOS,L,9,10,0,2,0,0,2,0,0.571,1,2,0.5,1,1
1630811,22500594,2026-01-17,Keaton Wallace,ATL,ATL vs. BOS,L,13,5,2,2,1,1,1,1,0.333,0,2,0.0,1,1
1630573,22500594,2026-01-17,Sam Hauser,BOS,BOS @ ATL,W,30,30,3,6,1,1,0,6,0.476,10,21,0.476,0,0
1630552,22500594,2026-01-17,Jalen Johnson,ATL,ATL vs. BOS,L,35,12,5,8,1,0,1,7,0.286,2,6,0.333,2,4
1630168,22500594,2026-01-17,Onyeka Okongwu,ATL,ATL vs. BOS,L,33,21,3,7,1,0,3,4,0.571,3,6,0.5,2,2
1627759,22500594,2026-01-17,Jaylen Brown,BOS,BOS @ ATL,W,30,41,2,6,1,1,1,5,0.467,2,9,0.222,11,12
1641767,22500595,2026-01-17,Ben Sheppard,IND,IND @ DET,L,14,8,0,0,1,1,0,0,0.667,1,2,0.5,3,5
1641716,22500595,2026-01-17,Jarace Walker,IND,IND @ DET,L,26,13,2,5,1,0,1,4,0.333,2,5,0.4,3,6
1629638,22500594,2026-01-17,Nickeil Alexander-Walker,ATL,ATL vs. BOS,L,29,18,6,2,1,1,0,2,0.375,4,9,0.444,2,2
1630543,22500595,2026-01-17,Isaiah Jackson,IND,IND @ DET,L,17,10,0,5,0,0,3,2,0.714,0,0,,0,1
1630679,22500595,2026-01-17,Ethan Thompson,IND,IND @ DET,L,29,10,2,5,1,0,1,4,0.231,1,8,0.125,3,6
1631216,22500594,2026-01-17,Caleb Houstan,ATL,ATL vs. BOS,L,5,3,0,0,0,0,0,0,1.0,1,1,1.0,0,0
1631245,22500595,2026-01-17,Quenton Jackson,IND,IND @ DET,L,20,8,2,1,2,0,0,1,0.3,0,3,0.0,2,2
1643007,22500595,2026-01-17,Taelon Peter,IND,IND @ DET,L,17,5,2,4,3,0,0,4,0.333,1,5,0.2,0,0
1628401,22500594,2026-01-17,Derrick White,BOS,BOS @ ATL,W,25,7,12,5,3,1,1,4,0.75,1,2,0.5,0,0
1631243,22500594,2026-01-17,Mouhamed Gueye,ATL,ATL vs. BOS,L,19,5,3,7,2,0,1,6,0.286,1,2,0.5,0,0
1631093,22500595,2026-01-17,Jaden Ivey,DET,DET vs. IND,W,21,5,0,2,0,1,0,2,0.286,1,4,0.25,0,0
1642450,22500595,2026-01-17,Daniss Jenkins,DET,DET vs. IND,W,12,3,4,1,3,0,1,0,0.5,1,1,1.0,0,0
1631105,22500595,2026-01-17,Jalen Duren,DET,DET vs. IND,W,23,15,4,8,1,0,1,7,0.5,0,0,,3,5
1627747,22500595,2026-01-17,Caris LeVert,DET,DET vs. IND,W,20,10,4,1,1,2,0,1,0.4,0,4,0.0,2,2
1642277,22500595,2026-01-17,Johnny Furphy,IND,IND @ DET,L,24,5,0,5,2,1,0,5,0.333,1,2,0.5,0,2
1629130,22500595,2026-01-17,Duncan Robinson,DET,DET vs. IND,W,22,16,2,2,0,0,0,2,0.667,4,6,0.667,0,0
1630568,22500594,2026-01-17,Luka Garza,BOS,BOS @ ATL,W,12,4,2,4,0,1,2,2,0.667,0,1,0.0,0,1
1630643,22500595,2026-01-17,Jay Huff,IND,IND @ DET,L,13,3,1,1,0,0,0,1,0.333,1,3,0.333,0,0
1629674,22500594,2026-01-17,Neemias Queta,BOS,BOS @ ATL,W,24,14,1,7,1,1,1,6,0.714,0,0,,4,5
1629750,22500595,2026-01-17,Javonte Green,DET,DET vs. IND,W,20,16,0,3,1,0,0,3,0.667,4,6,0.667,0,0
1631248,22500594,2026-01-17,Baylor Scheierman,BOS,BOS @ ATL,W,32,9,4,7,3,0,0,7,0.429,3,6,0.5,0,0
1642873,22500594,2026-01-17,Amari Williams,BOS,BOS @ ATL,W,12,3,1,4,0,2,1,3,,0,0,,3,4
1642880,22500595,2026-01-17,Kam Jones,IND,IND @ DET,L,29,2,3,4,1,0,1,3,0.1,0,4,0.0,0,2
1642484,22500594,2026-01-17,RayJ Dennis,ATL,ATL vs. BOS,L,5,0,4,0,1,0,0,0,0.0,0,1,0.0,0,0
1641709,22500595,2026-01-17,Ausar Thompson,DET,DET vs. IND,W,16,7,1,7,3,1,1,6,0.667,0,0,,3,5
1630191,22500595,2026-01-17,Isaiah Stewart,DET,DET vs. IND,W,21,7,5,7,1,1,1,6,0.429,1,2,0.5,0,0
1628379,22500594,2026-01-17,Luke Kennard,ATL,ATL vs. BOS,L,23,2,1,4,1,0,0,4,0.2,0,3,0.0,0,0
1642885,22500596,2026-01-17,Mohamed Diawara,NYK,NYK vs. PHX,L,12,3,2,4,0,0,1,3,0.25,1,4,0.25,0,0
1627824,22500596,2026-01-17,Guerschon Yabusele,NYK,NYK vs. PHX,L,9,0,2,4,0,0,1,3,,0,0,,0,0
1630692,22500596,2026-01-17,Jordan Goodwin,PHX,PHX @ NYK,W,20,13,3,3,2,0,1,2,0.833,3,4,0.75,0,0
1629013,22500596,2026-01-17,Landry Shamet,NYK,NYK vs. PHX,L,14,5,0,1,0,1,0,1,0.333,0,2,0.0,3,3
1642346,22500596,2026-01-17,Ryan Dunn,PHX,PHX @ NYK,W,17,8,2,3,2,0,2,1,0.75,2,3,0.667,0,0
1629011,22500596,2026-01-17,Mitchell Robinson,NYK,NYK vs. PHX,L,19,1,2,10,0,1,5,5,0.0,0,0,,1,4
1630587,22500596,2026-01-17,Isaiah Livers,PHX,PHX @ NYK,W,5,0,0,1,0,0,0,1,0.0,0,1,0.0,0,0
1626220,22500596,2026-01-17,Royce O'Neale,PHX,PHX @ NYK,W,30,10,2,5,1,0,2,3,0.6,2,4,0.5,2,2
1626164,22500596,2026-01-17,Devin Booker,PHX,PHX @ NYK,W,38,27,4,4,1,0,0,4,0.389,1,5,0.2,12,14
1641755,22500596,2026-01-17,Kevin McCullar Jr.,NYK,NYK vs. PHX,L,0,0,0,0,0,0,0,0,,0,0,,0,0
1642864,22500594,2026-01-17,Hugo González,BOS,BOS @ ATL,W,30,7,0,8,0,0,2,6,0.6,1,2,0.5,0,0
203903,22500596,2026-01-17,Jordan Clarkson,NYK,NYK vs. PHX,L,22,6,0,3,0,0,2,1,0.25,1,4,0.25,1,2
1630214,22500594,2026-01-17,Xavier Tillman,BOS,BOS @ ATL,W,5,0,0,1,0,0,0,1,0.0,0,1,0.0,0,0
1630540,22500596,2026-01-17,Miles McBride,NYK,NYK vs. PHX,L,36,23,5,2,2,0,0,2,0.5,5,12,0.417,0,0
1626157,22500596,2026-01-17,Karl-Anthony Towns,NYK,NYK vs. PHX,L,35,23,2,11,1,1,2,9,0.438,3,8,0.375,6,6
1628969,22500596,2026-01-17,Mikal Bridges,NYK,NYK vs. PHX,L,37,15,1,3,2,1,1,2,0.5,3,6,0.5,0,0
1642278,22500596,2026-01-17,Tyler Kolek,NYK,NYK vs. PHX,L,17,2,1,1,1,0,0,1,0.333,0,1,0.0,0,0
1628960,22500596,2026-01-17,Grayson Allen,PHX,PHX @ NYK,W,27,16,3,0,1,0,0,0,0.286,4,13,0.308,4,4
1631109,22500596,2026-01-17,Mark Williams,PHX,PHX @ NYK,W,25,14,1,9,0,1,5,4,0.625,0,0,,4,6
1642349,22500597,2026-01-17,Ajay Mitchell,OKC,OKC @ MIA,L,28,15,2,4,1,0,1,3,0.462,1,6,0.167,2,2
1631119,22500597,2026-01-17,Jaylin Williams,OKC,OKC @ MIA,L,18,2,4,1,0,0,0,1,0.5,0,0,,0,0
1631096,22500597,2026-01-17,Chet Holmgren,OKC,OKC @ MIA,L,30,14,2,11,0,5,2,9,0.5,0,2,0.0,2,3
1642066,22500597,2026-01-17,Myron Gardner,MIA,MIA vs. OKC,W,15,11,1,5,0,1,1,4,1.0,3,3,1.0,0,0
1627936,22500597,2026-01-17,Alex Caruso,OKC,OKC @ MIA,L,21,5,2,4,1,0,0,4,0.333,1,2,0.5,2,4
1628983,22500597,2026-01-17,Shai Gilgeous-Alexander,OKC,OKC @ MIA,L,36,39,3,4,1,0,2,2,0.632,2,3,0.667,13,13
1641717,22500597,2026-01-17,Cason Wallace,OKC,OKC @ MIA,L,22,9,3,6,0,0,0,6,0.6,1,2,0.5,2,2
1629026,22500597,2026-01-17,Kenrich Williams,OKC,OKC @ MIA,L,3,0,1,0,0,0,0,0,,0,0,,0,0
1631107,22500597,2026-01-17,Nikola Jović,MIA,MIA vs. OKC,W,15,3,2,1,1,0,0,1,0.143,0,4,0.0,1,2
1630598,22500597,2026-01-17,Aaron Wiggins,OKC,OKC @ MIA,L,28,18,1,6,0,0,0,6,0.7,4,7,0.571,0,0
1630696,22500597,2026-01-17,Dru Smith,MIA,MIA vs. OKC,W,21,5,2,2,0,1,1,1,0.125,0,2,0.0,3,4
1642857,22500597,2026-01-17,Kasparas Jakučionis,MIA,MIA vs. OKC,W,27,3,7,5,0,0,0,5,0.143,1,4,0.25,0,0
1626181,22500597,2026-01-17,Norman Powell,MIA,MIA vs. OKC,W,35,19,4,4,2,1,0,4,0.333,5,12,0.417,4,7
203952,22500597,2026-01-17,Andrew Wiggins,MIA,MIA vs. OKC,W,32,15,5,5,1,0,3,2,0.4,2,5,0.4,1,2
1628389,22500597,2026-01-17,Bam Adebayo,MIA,MIA vs. OKC,W,32,30,4,12,1,0,6,6,0.409,6,10,0.6,6,6
1631114,22500597,2026-01-17,Jalen Williams,OKC,OKC @ MIA,L,14,8,3,3,0,0,0,3,0.6,2,2,1.0,0,0
1630198,22500597,2026-01-17,Isaiah Joe,OKC,OKC @ MIA,L,19,8,2,3,0,0,0,3,0.667,2,3,0.667,2,4
1629652,22500597,2026-01-17,Luguentz Dort,OKC,OKC @ MIA,L,22,2,0,4,0,1,0,4,0.2,0,2,0.0,0,0
1631323,22500597,2026-01-17,Simone Fontecchio,MIA,MIA vs. OKC,W,18,13,3,5,0,0,4,1,0.571,2,4,0.5,3,3
1642276,22500597,2026-01-17,Kel'el Ware,MIA,MIA vs. OKC,W,16,7,0,9,1,1,5,4,0.273,1,3,0.333,0,0
1641796,22500597,2026-01-17,Pelle Larsson,MIA,MIA vs. OKC,W,30,16,2,3,1,0,1,2,0.467,0,3,0.0,2,4
1630311,22500599,2026-01-17,Pat Spencer,GSW,GSW vs. CHA,W,4,0,0,2,0,0,0,2,,0,0,,0,0
1630182,22500599,2026-01-17,Josh Green,CHA,CHA @ GSW,L,15,0,1,1,0,0,0,1,,0,0,,0,0
1641764,22500599,2026-01-17,Brandin Podziemski,GSW,GSW vs. CHA,W,30,16,7,6,2,0,0,6,0.556,3,6,0.5,3,5
1642883,22500599,2026-01-17,Sion James,CHA,CHA @ GSW,L,24,2,3,2,1,0,1,1,0.0,0,3,0.0,2,2
1629001,22500599,2026-01-17,De'Anthony Melton,GSW,GSW vs. CHA,W,21,24,3,6,1,0,1,5,0.5,3,6,0.5,5,5
1630541,22500599,2026-01-17,Moses Moody,GSW,GSW vs. CHA,W,27,12,2,1,0,1,0,1,0.667,4,6,0.667,0,0
201939,22500599,2026-01-17,Stephen Curry,GSW,GSW vs. CHA,W,30,14,5,3,0,0,1,2,0.5,2,8,0.25,0,0
1641750,22500599,2026-01-17,Ryan Kalkbrenner,CHA,CHA @ GSW,L,24,4,3,7,2,0,0,7,0.667,0,0,,0,1
1629684,22500599,2026-01-17,Grant Williams,CHA,CHA @ GSW,L,18,7,2,0,1,1,0,0,0.6,1,3,0.333,0,0
201143,22500599,2026-01-17,Al Horford,GSW,GSW vs. CHA,W,19,11,1,2,0,2,0,2,0.571,2,4,0.5,1,1
1630163,22500599,2026-01-17,LaMelo Ball,CHA,CHA @ GSW,L,21,15,2,4,0,0,1,3,0.294,1,8,0.125,4,4
1641706,22500599,2026-01-17,Brandon Miller,CHA,CHA @ GSW,L,30,28,5,6,0,1,1,5,0.579,6,11,0.545,0,0
1628415,22500596,2026-01-17,Dillon Brooks,PHX,PHX @ NYK,W,29,5,1,6,0,1,2,4,0.154,1,7,0.143,0,0
1627780,22500599,2026-01-17,Gary Payton II,GSW,GSW vs. CHA,W,12,5,2,2,0,0,0,2,0.667,1,1,1.0,0,0
1642275,22500599,2026-01-17,Tidjane Salaün,CHA,CHA @ GSW,L,17,2,2,4,0,0,1,3,0.0,0,1,0.0,2,2
1642851,22500599,2026-01-17,Kon Knueppel,CHA,CHA @ GSW,L,29,24,2,11,1,1,4,7,0.643,4,5,0.8,2,2
1628970,22500599,2026-01-17,Miles Bridges,CHA,CHA @ GSW,L,30,9,2,4,0,0,3,1,0.333,1,6,0.167,0,0
1642954,22500599,2026-01-17,Will Richard,GSW,GSW vs. CHA,W,31,11,5,6,3,1,3,3,0.417,1,5,0.2,0,0
1627741,22500599,2026-01-17,Buddy Hield,GSW,GSW vs. CHA,W,18,14,1,3,2,3,2,1,0.625,2,5,0.4,2,2
1628384,22500596,2026-01-17,OG Anunoby,NYK,NYK vs. PHX,L,39,21,5,8,3,1,3,5,0.353,1,7,0.143,8,10
1629012,22500599,2026-01-17,Collin Sexton,CHA,CHA @ GSW,L,24,17,3,3,0,0,1,2,0.6,2,4,0.5,3,4
203110,22500599,2026-01-17,Draymond Green,GSW,GSW vs. CHA,W,27,20,6,3,0,0,1,2,0.571,4,8,0.5,0,0
1642366,22500599,2026-01-17,Quinten Post,GSW,GSW vs. CHA,W,19,7,2,7,0,0,1,6,0.6,1,3,0.333,0,0
1626192,22500599,2026-01-17,Pat Connaughton,CHA,CHA @ GSW,L,4,5,0,1,0,0,0,1,0.5,0,1,0.0,1,2
1631218,22500599,2026-01-17,Trayce Jackson-Davis,GSW,GSW vs. CHA,W,4,2,0,0,0,0,0,0,1.0,0,0,,0,0
1630544,22500599,2026-01-17,Tre Mann,CHA,CHA @ GSW,L,4,3,2,1,0,0,0,1,0.333,1,2,0.5,0,0
1631221,22500596,2026-01-17,Collin Gillespie,PHX,PHX @ NYK,W,26,11,6,3,1,0,0,3,0.4,2,5,0.4,1,1
1642267,22500600,2026-01-17,Bub Carrington,WAS,WAS @ DEN,L,39,13,3,4,1,0,2,2,0.357,3,8,0.375,0,0
203932,22500600,2026-01-17,Aaron Gordon,DEN,DEN vs. WAS,W,32,8,11,10,1,0,0,10,0.375,1,3,0.333,1,2
1629618,22500600,2026-01-17,Jalen Pickett,DEN,DEN vs. WAS,W,22,5,6,5,1,0,0,5,0.286,1,6,0.167,0,0
1642259,22500600,2026-01-17,Alex Sarr,WAS,WAS @ DEN,L,28,16,1,8,0,0,2,6,0.583,0,0,,2,7
1642860,22500600,2026-01-17,Will Riley,WAS,WAS @ DEN,L,16,7,0,2,1,0,1,1,0.375,0,3,0.0,1,1
1642345,22500596,2026-01-17,Oso Ighodaro,PHX,PHX @ NYK,W,22,2,0,3,1,0,1,2,0.333,0,0,,0,0
203114,22500600,2026-01-17,Khris Middleton,WAS,WAS @ DEN,L,27,16,4,7,0,0,2,5,0.462,2,2,1.0,2,2
1631124,22500600,2026-01-17,Julian Strawther,DEN,DEN vs. WAS,W,6,0,0,1,1,0,0,1,0.0,0,0,,0,0
1630322,22500598,2026-01-17,Lindy Waters III,SAS,SAS vs. MIN,W,6,2,1,0,0,0,0,0,1.0,0,0,,0,0
1630548,22500598,2026-01-17,Johnny Juzang,MIN,MIN @ SAS,L,4,0,0,2,0,0,1,1,0.0,0,1,0.0,0,0
1642844,22500598,2026-01-17,Dylan Harper,SAS,SAS vs. MIN,W,21,9,3,3,0,0,0,3,0.444,1,4,0.25,0,0
1628436,22500598,2026-01-17,Luke Kornet,SAS,SAS vs. MIN,W,19,8,2,6,1,2,4,2,0.5,0,0,,0,0
1642461,22500600,2026-01-17,Spencer Jones,DEN,DEN vs. WAS,W,29,7,0,3,1,0,2,1,0.75,1,2,0.5,0,0
1630538,22500598,2026-01-17,Bones Hyland,MIN,MIN @ SAS,L,13,7,1,1,0,0,0,1,1.0,1,1,1.0,0,0
1630577,22500598,2026-01-17,Julian Champagnie,SAS,SAS vs. MIN,W,32,7,2,5,1,0,1,4,0.429,1,5,0.2,0,2
1642273,22500600,2026-01-17,Kyshawn George,WAS,WAS @ DEN,L,32,29,7,5,1,3,1,4,0.5,5,8,0.625,4,5
1628368,22500598,2026-01-17,De'Aaron Fox,SAS,SAS vs. MIN,W,37,25,12,3,0,1,0,3,0.588,2,5,0.4,3,4
1628978,22500598,2026-01-17,Donte DiVincenzo,MIN,MIN @ SAS,L,36,11,3,5,2,1,1,4,0.286,3,10,0.3,0,0
1628963,22500600,2026-01-17,Marvin Bagley III,WAS,WAS @ DEN,L,20,14,2,6,1,1,3,3,0.833,0,0,,4,9
1629675,22500598,2026-01-17,Naz Reid,MIN,MIN @ SAS,L,5,0,0,0,1,0,0,0,0.0,0,0,,0,0
1642364,22500600,2026-01-17,Jamir Watkins,WAS,WAS @ DEN,L,21,3,1,5,1,0,2,3,0.5,1,2,0.5,0,0
1641740,22500598,2026-01-17,Jaylen Clark,MIN,MIN @ SAS,L,10,0,2,3,0,1,1,2,0.0,0,0,,0,0
1629640,22500598,2026-01-17,Keldon Johnson,SAS,SAS vs. MIN,W,31,20,2,1,1,0,1,0,0.571,3,5,0.6,1,2
1628971,22500600,2026-01-17,Bruce Brown,DEN,DEN vs. WAS,W,25,4,4,3,0,0,1,2,0.4,0,1,0.0,0,0
1642868,22500598,2026-01-17,Carter Bryant,SAS,SAS vs. MIN,W,6,0,1,2,0,0,2,0,,0,0,,0,0
1641705,22500598,2026-01-17,Victor Wembanyama,SAS,SAS vs. MIN,W,31,39,3,9,0,2,4,5,0.522,4,9,0.444,11,14
203084,22500598,2026-01-17,Harrison Barnes,SAS,SAS vs. MIN,W,29,8,0,8,0,0,4,4,0.429,2,6,0.333,0,0
1630162,22500598,2026-01-17,Anthony Edwards,MIN,MIN @ SAS,L,40,55,3,4,0,0,0,4,0.576,9,16,0.563,8,10
1631212,22500600,2026-01-17,Peyton Watson,DEN,DEN vs. WAS,W,35,21,2,5,1,1,0,5,0.571,1,2,0.5,4,8
1630183,22500598,2026-01-17,Jaden McDaniels,MIN,MIN @ SAS,L,41,23,5,5,1,1,1,4,0.5,1,2,0.5,8,9
1642866,22500598,2026-01-17,Joan Beringer,MIN,MIN @ SAS,L,23,10,3,8,0,2,5,3,0.833,0,0,,0,0
1631159,22500598,2026-01-17,Leonard Miller,MIN,MIN @ SAS,L,6,0,1,1,0,0,0,1,,0,0,,0,0
1630551,22500600,2026-01-17,Justin Champagnie,WAS,WAS @ DEN,L,26,13,1,9,3,0,3,6,0.545,0,3,0.0,1,1
1642848,22500600,2026-01-17,Tre Johnson,WAS,WAS @ DEN,L,31,4,1,2,1,0,1,1,0.1,0,4,0.0,2,4
1627750,22500600,2026-01-17,Jamal Murray,DEN,DEN vs. WAS,W,39,42,6,3,2,2,0,3,0.625,5,8,0.625,7,8
